FECHA_CORTE;UBIGEO;ANIO;DEPARTAMENTO;PROVINCIA;DISTRITO;REGION_NATURAL;TIPO_MUNICIPALIDAD;POB_TOTAL_INEI;POB_URBANA_INEI;POB_RURAL_INEI;CLASIFICACION_MUNICIPAL_MEF;DISPOSICION_FINAL_ADECUADA;TIPO_SITIO_DISPOSICION_FINAL_ADECUADA;NOMBRE_SITIO_DISPOSICION_FINAL_ADECUADA;TIPO_ADMINISTRADOR_SITIO_DISPOSICION_FINAL_ADECUADA;COBERTURA_DISPOSICION_FINAL_ADECUADA;RESIDUOS_MUNICIPALES_DISPUESTOS
20240410;211210;2020;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;SELVA;DISTRITAL;10233;1823;8410;G;0;;;;;
20240410;211301;2020;PUNO;YUNGUYO;YUNGUYO;SIERRA;PROVINCIAL;24795;11075;13720;B;0;;;;;
20240410;211302;2020;PUNO;YUNGUYO;ANAPIA;SIERRA;DISTRITAL;1743;1476;267;E;0;;;;;
20240410;211303;2020;PUNO;YUNGUYO;COPANI;SIERRA;DISTRITAL;4930;563;4367;G;0;;;;;
20240410;211304;2020;PUNO;YUNGUYO;CUTURAPI;SIERRA;DISTRITAL;1344;853;491;F;0;;;;;
20240410;211305;2020;PUNO;YUNGUYO;OLLARAYA;SIERRA;DISTRITAL;2579;349;2230;G;0;;;;;
20240410;211306;2020;PUNO;YUNGUYO;TINICACHI;SIERRA;DISTRITAL;876;525;351;F;0;;;;;
20240410;211307;2020;PUNO;YUNGUYO;UNICACHI;SIERRA;DISTRITAL;849;332;517;F;0;;;;;
20240410;220101;2020;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;SELVA;PROVINCIAL;85365;63094;22271;A;0;;;;;
20240410;220102;2020;SAN MARTIN;MOYOBAMBA;CALZADA;SELVA;DISTRITAL;4792;4206;586;E;0;;;;;
20240410;220103;2020;SAN MARTIN;MOYOBAMBA;HABANA;SELVA;DISTRITAL;1677;1316;361;E;0;;;;;
20240410;220104;2020;SAN MARTIN;MOYOBAMBA;JEPELACIO;SELVA;DISTRITAL;15972;6278;9694;F;0;;;;;
20240410;220105;2020;SAN MARTIN;MOYOBAMBA;SORITOR;SELVA;DISTRITAL;22909;16044;6865;E;0;;;;;
20240410;220106;2020;SAN MARTIN;MOYOBAMBA;YANTALO;SELVA;DISTRITAL;2916;2247;669;E;0;;;;;
20240410;220201;2020;SAN MARTIN;BELLAVISTA;BELLAVISTA;SELVA;PROVINCIAL;18627;17739;888;B;6182.52;RELLENO SANITARIO;R.S. BELLAVISTA;GOBIERNO LOCAL;18627;6182.52
20240410;220202;2020;SAN MARTIN;BELLAVISTA;ALTO BIAVO;SELVA;DISTRITAL;9595;4491;5104;F;0;;;;;
20240410;220203;2020;SAN MARTIN;BELLAVISTA;BAJO BIAVO;SELVA;DISTRITAL;15041;2479;12562;G;0;;;;;
20240410;220204;2020;SAN MARTIN;BELLAVISTA;HUALLAGA;SELVA;DISTRITAL;2735;998;1737;F;0;;;;;
20240410;220205;2020;SAN MARTIN;BELLAVISTA;SAN PABLO;SELVA;DISTRITAL;8638;6288;2350;E;0;;;;;
20240410;220206;2020;SAN MARTIN;BELLAVISTA;SAN RAFAEL;SELVA;DISTRITAL;6257;5429;828;E;0;;;;;
20240410;220301;2020;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;SELVA;PROVINCIAL;16998;12258;4740;B;0;;;;;
20240410;220302;2020;SAN MARTIN;EL DORADO;AGUA BLANCA;SELVA;DISTRITAL;2359;1366;993;F;0;;;;;
20240410;220303;2020;SAN MARTIN;EL DORADO;SAN MARTIN;SELVA;DISTRITAL;13096;3323;9773;G;0;;;;;
20240410;220304;2020;SAN MARTIN;EL DORADO;SANTA ROSA;SELVA;DISTRITAL;7305;2302;5003;G;0;;;;;
20240410;220305;2020;SAN MARTIN;EL DORADO;SHATOJA;SELVA;DISTRITAL;3225;1413;1812;F;0;;;;;
20240410;220401;2020;SAN MARTIN;HUALLAGA;SAPOSOA;SELVA;PROVINCIAL;14798;8819;5979;B;0;;;;;
20240410;220402;2020;SAN MARTIN;HUALLAGA;ALTO SAPOSOA;SELVA;DISTRITAL;5374;3170;2204;F;0;;;;;
20240410;220403;2020;SAN MARTIN;HUALLAGA;EL ESLABON;SELVA;DISTRITAL;1992;1168;824;F;0;;;;;
20240410;220404;2020;SAN MARTIN;HUALLAGA;PISCOYACU;SELVA;DISTRITAL;4716;2283;2433;F;0;;;;;
20240410;220405;2020;SAN MARTIN;HUALLAGA;SACANCHE;SELVA;DISTRITAL;2395;1170;1225;F;0;;;;;
20240410;220406;2020;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;SELVA;DISTRITAL;822;753;69;E;0;;;;;
20240410;220501;2020;SAN MARTIN;LAMAS;LAMAS;SELVA;PROVINCIAL;15474;13639;1835;B;0;;;;;
20240410;220502;2020;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;SELVA;DISTRITAL;14486;6580;7906;F;0;;;;;
20240410;220503;2020;SAN MARTIN;LAMAS;BARRANQUITA;SELVA;DISTRITAL;7435;4024;3411;F;0;;;;;
20240410;220504;2020;SAN MARTIN;LAMAS;CAYNARACHI;SELVA;DISTRITAL;11081;6487;4594;F;0;;;;;
20240410;220505;2020;SAN MARTIN;LAMAS;CUÑUMBUQUI;SELVA;DISTRITAL;3100;1879;1221;F;0;;;;;
20240410;220506;2020;SAN MARTIN;LAMAS;PINTO RECODO;SELVA;DISTRITAL;9134;2345;6789;G;0;;;;;
20240410;220507;2020;SAN MARTIN;LAMAS;RUMISAPA;SELVA;DISTRITAL;3842;1929;1913;F;0;;;;;
20240410;220508;2020;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;SELVA;DISTRITAL;1715;764;951;F;0;;;;;
20240410;220509;2020;SAN MARTIN;LAMAS;SHANAO;SELVA;DISTRITAL;1920;937;983;F;0;;;;;
20240410;220510;2020;SAN MARTIN;LAMAS;TABALOSOS;SELVA;DISTRITAL;14593;10075;4518;F;0;;;;;
20240410;220511;2020;SAN MARTIN;LAMAS;ZAPATERO;SELVA;DISTRITAL;5857;2273;3584;F;0;;;;;
20240410;220601;2020;SAN MARTIN;MARISCAL CACERES;JUANJUI;SELVA;PROVINCIAL;34024;30671;3353;A;0;;;;;
20240410;220602;2020;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;SELVA;DISTRITAL;17190;5310;11880;G;0;;;;;
20240410;220603;2020;SAN MARTIN;MARISCAL CACERES;HUICUNGO;SELVA;DISTRITAL;9409;4971;4438;F;0;;;;;
20240410;220604;2020;SAN MARTIN;MARISCAL CACERES;PACHIZA;SELVA;DISTRITAL;6752;3850;2902;F;0;;;;;
20240410;220605;2020;SAN MARTIN;MARISCAL CACERES;PAJARILLO;SELVA;DISTRITAL;5818;1493;4325;G;0;;;;;
20240410;220701;2020;SAN MARTIN;PICOTA;PICOTA;SELVA;PROVINCIAL;11450;10223;1227;B;0;;;;;
20240410;220702;2020;SAN MARTIN;PICOTA;BUENOS AIRES;SELVA;DISTRITAL;3019;1293;1726;F;0;;;;;
20240410;220703;2020;SAN MARTIN;PICOTA;CASPISAPA;SELVA;DISTRITAL;2186;1765;421;E;0;;;;;
20240410;220704;2020;SAN MARTIN;PICOTA;PILLUANA;SELVA;DISTRITAL;881;842;39;E;0;;;;;
20240410;220705;2020;SAN MARTIN;PICOTA;PUCACACA;SELVA;DISTRITAL;3019;2821;198;E;0;;;;;
20240410;220706;2020;SAN MARTIN;PICOTA;SAN CRISTOBAL;SELVA;DISTRITAL;1199;1199;0;E;0;;;;;
20240410;220707;2020;SAN MARTIN;PICOTA;SAN HILARION;SELVA;DISTRITAL;3823;2737;1086;E;0;;;;;
20240410;220708;2020;SAN MARTIN;PICOTA;SHAMBOYACU;SELVA;DISTRITAL;10440;2876;7564;G;0;;;;;
20240410;220709;2020;SAN MARTIN;PICOTA;TINGO DE PONASA;SELVA;DISTRITAL;3888;2498;1390;F;0;;;;;
20240410;220710;2020;SAN MARTIN;PICOTA;TRES UNIDOS;SELVA;DISTRITAL;4134;1886;2248;F;0;;;;;
20240410;220801;2020;SAN MARTIN;RIOJA;RIOJA;SELVA;PROVINCIAL;26660;24515;2145;A;0;;;;;
20240410;220802;2020;SAN MARTIN;RIOJA;AWAJUN;SELVA;DISTRITAL;7955;2923;5032;F;0;;;;;
20240410;220803;2020;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;SELVA;DISTRITAL;20862;17433;3429;E;0;;;;;
20240410;220804;2020;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;SELVA;DISTRITAL;46862;39083;7779;D;0;;;;;
20240410;220805;2020;SAN MARTIN;RIOJA;PARDO MIGUEL;SELVA;DISTRITAL;17183;9638;7545;F;0;;;;;
20240410;220806;2020;SAN MARTIN;RIOJA;POSIC;SELVA;DISTRITAL;2094;1810;284;E;0;;;;;
20240410;220807;2020;SAN MARTIN;RIOJA;SAN FERNANDO;SELVA;DISTRITAL;3678;2339;1339;F;0;;;;;
20240410;220808;2020;SAN MARTIN;RIOJA;YORONGOS;SELVA;DISTRITAL;2573;2043;530;E;0;;;;;
20240410;220809;2020;SAN MARTIN;RIOJA;YURACYACU;SELVA;DISTRITAL;3784;3351;433;E;0;;;;;
20240410;220901;2020;SAN MARTIN;SAN MARTIN;TARAPOTO;SELVA;PROVINCIAL;82900;82188;712;A;26809.58;RELLENO SANITARIO;R.S. TARAPOTO (JICA-BID);GOBIERNO LOCAL;82900;26809.58
20240410;220902;2020;SAN MARTIN;SAN MARTIN;ALBERTO LEVEAU;SELVA;DISTRITAL;915;556;359;F;0;;;;;
20240410;220903;2020;SAN MARTIN;SAN MARTIN;CACATACHI;SELVA;DISTRITAL;3778;3128;650;E;938.37;RELLENO SANITARIO;R.S. TARAPOTO (JICA-BID);GOBIERNO LOCAL;3778;938.37
20240410;220904;2020;SAN MARTIN;SAN MARTIN;CHAZUTA;SELVA;DISTRITAL;10580;6840;3740;F;0;;;;;
20240410;220905;2020;SAN MARTIN;SAN MARTIN;CHIPURANA;SELVA;DISTRITAL;2407;1948;459;E;0;;;;;
20240410;220906;2020;SAN MARTIN;SAN MARTIN;EL PORVENIR;SELVA;DISTRITAL;2551;1796;755;E;0;;;;;
20240410;220907;2020;SAN MARTIN;SAN MARTIN;HUIMBAYOC;SELVA;DISTRITAL;5542;2437;3105;F;0;;;;;
20240410;220908;2020;SAN MARTIN;SAN MARTIN;JUAN GUERRA;SELVA;DISTRITAL;4147;3966;181;E;1082.14;RELLENO SANITARIO;R.S. TARAPOTO (JICA-BID);GOBIERNO LOCAL;4147;1082.14
20240410;220909;2020;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;SELVA;DISTRITAL;49359;44846;4513;D;13266.72;RELLENO SANITARIO;R.S. TARAPOTO (JICA-BID);GOBIERNO LOCAL;49359;13266.72
20240410;220910;2020;SAN MARTIN;SAN MARTIN;MORALES;SELVA;DISTRITAL;43287;40014;3273;D;16005.08;RELLENO SANITARIO;R.S. TARAPOTO (JICA-BID);GOBIERNO LOCAL;43287;16005.08
20240410;220911;2020;SAN MARTIN;SAN MARTIN;PAPAPLAYA;SELVA;DISTRITAL;2028;1195;833;F;0;;;;;
20240410;220912;2020;SAN MARTIN;SAN MARTIN;SAN ANTONIO;SELVA;DISTRITAL;1734;1690;44;E;0;;;;;
20240410;220913;2020;SAN MARTIN;SAN MARTIN;SAUCE;SELVA;DISTRITAL;6810;5244;1566;E;1375.02;RELLENO SANITARIO;R.S. TARAPOTO (JICA-BID);GOBIERNO LOCAL;6810;1375.02
20240410;220914;2020;SAN MARTIN;SAN MARTIN;SHAPAJA;SELVA;DISTRITAL;2036;1791;245;E;0;;;;;
20240410;221001;2020;SAN MARTIN;TOCACHE;TOCACHE;SELVA;PROVINCIAL;30496;21033;9463;B;0;;;;;
20240410;221002;2020;SAN MARTIN;TOCACHE;NUEVO PROGRESO;SELVA;DISTRITAL;12525;4844;7681;F;0;;;;;
20240410;221003;2020;SAN MARTIN;TOCACHE;POLVORA;SELVA;DISTRITAL;11095;3136;7959;G;0;;;;;
20240410;221004;2020;SAN MARTIN;TOCACHE;SHUNTE;SELVA;DISTRITAL;1374;434;940;G;0;;;;;
20240410;221005;2020;SAN MARTIN;TOCACHE;UCHIZA;SELVA;DISTRITAL;20960;12563;8397;F;0;;;;;
20240410;230101;2020;TACNA;TACNA;TACNA;COSTA;PROVINCIAL;104314;103468;846;A;0;;;;;
20240410;230102;2020;TACNA;TACNA;ALTO DE LA ALIANZA;COSTA;DISTRITAL;35258;35129;129;D;0;;;;;
20240410;230103;2020;TACNA;TACNA;CALANA;COSTA;DISTRITAL;3424;1134;2290;F;0;;;;;
20240410;230104;2020;TACNA;TACNA;CIUDAD NUEVA;COSTA;DISTRITAL;32834;32711;123;D;0;;;;;
20240410;230105;2020;TACNA;TACNA;INCLAN;COSTA;DISTRITAL;2688;1082;1606;F;0;;;;;
20240410;230106;2020;TACNA;TACNA;PACHIA;COSTA;DISTRITAL;2277;1423;854;F;0;;;;;
20240410;230107;2020;TACNA;TACNA;PALCA;SIERRA;DISTRITAL;2232;709;1523;G;0;;;;;
20240410;230108;2020;TACNA;TACNA;POCOLLAY;COSTA;DISTRITAL;19415;18584;831;D;0;;;;;
20240410;230109;2020;TACNA;TACNA;SAMA;COSTA;DISTRITAL;3686;2921;765;E;0;;;;;
20240410;230110;2020;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;COSTA;DISTRITAL;133338;132866;472;D;0;;;;;
20240410;230111;2020;TACNA;TACNA;LA YARADA LOS PALOS;COSTA;DISTRITAL;6726;215;6511;G;0;;;;;
20240410;230201;2020;TACNA;CANDARAVE;CANDARAVE;SIERRA;PROVINCIAL;2359;1588;771;B;0;;;;;
20240410;230202;2020;TACNA;CANDARAVE;CAIRANI;SIERRA;DISTRITAL;970;951;19;E;0;;;;;
20240410;230203;2020;TACNA;CANDARAVE;CAMILACA;SIERRA;DISTRITAL;1120;1023;97;E;0;;;;;
20240410;230204;2020;TACNA;CANDARAVE;CURIBAYA;SIERRA;DISTRITAL;479;363;116;E;0;;;;;
20240410;230205;2020;TACNA;CANDARAVE;HUANUARA;SIERRA;DISTRITAL;480;444;36;E;0;;;;;
20240410;230206;2020;TACNA;CANDARAVE;QUILAHUANI;SIERRA;DISTRITAL;685;578;107;E;0;;;;;
20240410;230301;2020;TACNA;JORGE BASADRE;LOCUMBA;COSTA;PROVINCIAL;2669;1398;1271;B;0;;;;;
20240410;230302;2020;TACNA;JORGE BASADRE;ILABAYA;COSTA;DISTRITAL;6663;5895;768;E;0;;;;;
20240410;230303;2020;TACNA;JORGE BASADRE;ITE;COSTA;DISTRITAL;3217;2072;1145;F;0;;;;;
20240410;230401;2020;TACNA;TARATA;TARATA;SIERRA;PROVINCIAL;3585;2705;880;B;0;;;;;
20240410;230402;2020;TACNA;TARATA;HEROES ALBARRACIN;COSTA;DISTRITAL;295;123;172;F;0;;;;;
20240410;230403;2020;TACNA;TARATA;ESTIQUE;COSTA;DISTRITAL;219;195;24;E;0;;;;;
20240410;230404;2020;TACNA;TARATA;ESTIQUE-PAMPA;COSTA;DISTRITAL;325;318;7;E;0;;;;;
20240410;230405;2020;TACNA;TARATA;SITAJARA;SIERRA;DISTRITAL;334;331;3;E;0;;;;;
20240410;230406;2020;TACNA;TARATA;SUSAPAYA;SIERRA;DISTRITAL;488;418;70;E;0;;;;;
20240410;230407;2020;TACNA;TARATA;TARUCACHI;SIERRA;DISTRITAL;312;292;20;E;0;;;;;
20240410;230408;2020;TACNA;TARATA;TICACO;SIERRA;DISTRITAL;582;538;44;E;0;;;;;
20240410;240101;2020;TUMBES;TUMBES;TUMBES;COSTA;PROVINCIAL;113458;111944;1514;A;0;;;;;
20240410;240102;2020;TUMBES;TUMBES;CORRALES;COSTA;DISTRITAL;25679;24654;1025;E;0;;;;;
20240410;240103;2020;TUMBES;TUMBES;LA CRUZ;COSTA;DISTRITAL;10679;10078;601;E;0;;;;;
20240410;240104;2020;TUMBES;TUMBES;PAMPAS DE HOSPITAL;COSTA;DISTRITAL;7578;4019;3559;F;0;;;;;
20240410;240105;2020;TUMBES;TUMBES;SAN JACINTO;COSTA;DISTRITAL;9035;7419;1616;E;0;;;;;
20240410;240106;2020;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;COSTA;DISTRITAL;4927;4830;97;E;0;;;;;
20240410;240201;2020;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;COSTA;PROVINCIAL;13807;13237;570;B;0;;;;;
20240410;240202;2020;TUMBES;CONTRALMIRANTE VILLAR;CASITAS;COSTA;DISTRITAL;2700;411;2289;G;0;;;;;
20240410;240203;2020;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;COSTA;DISTRITAL;7620;6144;1476;E;0;;;;;
20240410;240301;2020;TUMBES;ZARUMILLA;ZARUMILLA;COSTA;PROVINCIAL;25390;24992;398;A;0;;;;;
20240410;240302;2020;TUMBES;ZARUMILLA;AGUAS VERDES;COSTA;DISTRITAL;19195;18886;309;D;0;;;;;
20240410;240303;2020;TUMBES;ZARUMILLA;MATAPALO;COSTA;DISTRITAL;4320;3610;710;E;0;;;;;
20240410;240304;2020;TUMBES;ZARUMILLA;PAPAYAL;COSTA;DISTRITAL;7133;4883;2250;F;0;;;;;
20240410;250101;2020;UCAYALI;CORONEL PORTILLO;CALLERIA;SELVA;PROVINCIAL;172052;164334;7718;A;0;;;;;
20240410;250102;2020;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;SELVA;DISTRITAL;19598;7759;11839;F;0;;;;;
20240410;250103;2020;UCAYALI;CORONEL PORTILLO;IPARIA;SELVA;DISTRITAL;12350;1414;10936;G;0;;;;;
20240410;250104;2020;UCAYALI;CORONEL PORTILLO;MASISEA;SELVA;DISTRITAL;11961;3338;8623;G;0;;;;;
20240410;250105;2020;UCAYALI;CORONEL PORTILLO;YARINACOCHA;SELVA;DISTRITAL;118666;112428;6238;D;0;;;;;
20240410;250106;2020;UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;SELVA;DISTRITAL;5742;2596;3146;F;0;;;;;
20240410;250107;2020;UCAYALI;CORONEL PORTILLO;MANANTAY;SELVA;DISTRITAL;107364;104796;2568;D;0;;;;;
20240410;250201;2020;UCAYALI;ATALAYA;RAYMONDI;SELVA;PROVINCIAL;39732;18552;21180;B;0;;;;;
20240410;250202;2020;UCAYALI;ATALAYA;SEPAHUA;SELVA;DISTRITAL;8264;3828;4436;F;0;;;;;
20240410;250203;2020;UCAYALI;ATALAYA;TAHUANIA;SELVA;DISTRITAL;10618;2786;7832;G;0;;;;;
20240410;250204;2020;UCAYALI;ATALAYA;YURUA;SELVA;DISTRITAL;2435;657;1778;G;0;;;;;
20240410;250301;2020;UCAYALI;PADRE ABAD;PADRE ABAD;SELVA;PROVINCIAL;38100;29535;8565;B;0;;;;;
20240410;250302;2020;UCAYALI;PADRE ABAD;IRAZOLA;SELVA;DISTRITAL;12065;7601;4464;F;0;;;;;
20240410;250303;2020;UCAYALI;PADRE ABAD;CURIMANA;SELVA;DISTRITAL;10219;4799;5420;F;0;;;;;
20240410;250304;2020;UCAYALI;PADRE ABAD;NESHUYA;SELVA;DISTRITAL;10501;5240;5261;F;0;;;;;
20240410;250305;2020;UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT;SELVA;DISTRITAL;6159;4606;1553;E;0;;;;;
20240410;250401;2020;UCAYALI;PURUS;PURUS;SELVA;PROVINCIAL;3284;1368;1916;B;0;;;;;
20240410;10101;2019;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;SELVA;PROVINCIAL;37870;37125;745;A;;;;;;
20240410;10102;2019;AMAZONAS;CHACHAPOYAS;ASUNCION;SELVA;DISTRITAL;281;147;134;F;;;;;;
20240410;10103;2019;AMAZONAS;CHACHAPOYAS;BALSAS;SIERRA;DISTRITAL;1202;336;866;G;;;;;;
20240410;10104;2019;AMAZONAS;CHACHAPOYAS;CHETO;SIERRA;DISTRITAL;696;467;229;F;;;;;;
20240410;10105;2019;AMAZONAS;CHACHAPOYAS;CHILIQUIN;SIERRA;DISTRITAL;604;178;426;G;;;;;;
20240410;10106;2019;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;SIERRA;DISTRITAL;1955;521;1434;G;;;;;;
20240410;10107;2019;AMAZONAS;CHACHAPOYAS;GRANADA;SELVA;DISTRITAL;532;183;349;F;;;;;;
20240410;10108;2019;AMAZONAS;CHACHAPOYAS;HUANCAS;SIERRA;DISTRITAL;1395;1338;57;E;;;;;;
20240410;10109;2019;AMAZONAS;CHACHAPOYAS;LA JALCA;SELVA;DISTRITAL;4080;2312;1768;F;652.63;R.S. MARISCAL CASTILLA-ALTO UTCUBAMBA;;;;
20240410;10110;2019;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;SELVA;DISTRITAL;3845;2859;986;E;1006.67;R.S. MARISCAL CASTILLA-ALTO UTCUBAMBA;;;;
20240410;10111;2019;AMAZONAS;CHACHAPOYAS;LEVANTO;SIERRA;DISTRITAL;817;449;368;F;102.47;R.S. MAGDALENA-TILACANCHA;;;;
20240410;10112;2019;AMAZONAS;CHACHAPOYAS;MAGDALENA;SELVA;DISTRITAL;913;731;182;E;205.82;R.S. MAGDALENA-TILACANCHA;;;;
20240410;10113;2019;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;SELVA;DISTRITAL;1507;1036;471;E;256.31;R.S. MARISCAL CASTILLA-ALTO UTCUBAMBA;;;;
20240410;10114;2019;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;SIERRA;DISTRITAL;2296;631;1665;G;;;;;;
20240410;10115;2019;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;SELVA;DISTRITAL;503;461;42;E;106.99;R.S. MARISCAL CASTILLA-ALTO UTCUBAMBA;;;;
20240410;10116;2019;AMAZONAS;CHACHAPOYAS;OLLEROS;SELVA;DISTRITAL;429;141;288;F;;;;;;
20240410;10117;2019;AMAZONAS;CHACHAPOYAS;QUINJALCA;SELVA;DISTRITAL;807;95;712;G;;;;;;
20240410;10118;2019;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;SELVA;DISTRITAL;323;238;85;E;;;;;;
20240410;10119;2019;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;SELVA;DISTRITAL;599;429;170;E;118.79;R.S. MAGDALENA-TILACANCHA;;;;
20240410;10120;2019;AMAZONAS;CHACHAPOYAS;SOLOCO;SELVA;DISTRITAL;1279;217;1062;G;;;;;;
20240410;10121;2019;AMAZONAS;CHACHAPOYAS;SONCHE;SELVA;DISTRITAL;274;106;168;F;;;;;;
20240410;10201;2019;AMAZONAS;BAGUA;BAGUA;SELVA;PROVINCIAL;29540;26870;2670;A;5837.71;R.S. BAGUA;;;;
20240410;10202;2019;AMAZONAS;BAGUA;ARAMANGO;SELVA;DISTRITAL;10300;2874;7426;G;1198.87;R.S. BAGUA;;;;
20240410;10203;2019;AMAZONAS;BAGUA;COPALLIN;SELVA;DISTRITAL;4787;2370;2417;F;556.1;R.S. BAGUA;;;;
20240410;10204;2019;AMAZONAS;BAGUA;EL PARCO;SELVA;DISTRITAL;1292;669;623;F;175.81;R.S. BAGUA;;;;
20240410;10205;2019;AMAZONAS;BAGUA;IMAZA;SELVA;DISTRITAL;31300;5618;25682;G;;;;;;
20240410;10206;2019;AMAZONAS;BAGUA;LA PECA;SELVA;DISTRITAL;6631;4093;2538;F;789.66;R.S. BAGUA;;;;
20240410;10301;2019;AMAZONAS;BONGARA;JUMBILLA;SELVA;PROVINCIAL;1354;1112;242;B;;;;;;
20240410;10302;2019;AMAZONAS;BONGARA;CHISQUILLA;SELVA;DISTRITAL;321;124;197;F;;;;;;
20240410;10303;2019;AMAZONAS;BONGARA;CHURUJA;SELVA;DISTRITAL;301;291;10;E;54.06;R.S. SAN CARLOS-BONGARA;;;;
20240410;10304;2019;AMAZONAS;BONGARA;COROSHA;SELVA;DISTRITAL;819;80;739;G;;;;;;
20240410;10305;2019;AMAZONAS;BONGARA;CUISPES;SELVA;DISTRITAL;694;384;310;F;108.39;R.S. SAN CARLOS-BONGARA;;;;
20240410;10306;2019;AMAZONAS;BONGARA;FLORIDA;SELVA;DISTRITAL;6409;3858;2551;F;;;;;;
20240410;10307;2019;AMAZONAS;BONGARA;JAZAN;SELVA;DISTRITAL;7994;6721;1273;E;1035.06;R.S. SAN CARLOS-BONGARA;;;;
20240410;10308;2019;AMAZONAS;BONGARA;RECTA;SELVA;DISTRITAL;219;63;156;G;;;;;;
20240410;10309;2019;AMAZONAS;BONGARA;SAN CARLOS;SELVA;DISTRITAL;535;386;149;E;108.96;R.S. SAN CARLOS-BONGARA;;;;
20240410;10310;2019;AMAZONAS;BONGARA;SHIPASBAMBA;SELVA;DISTRITAL;1656;865;791;F;244.17;R.S. SAN CARLOS-BONGARA;;;;
20240410;10311;2019;AMAZONAS;BONGARA;VALERA;SELVA;DISTRITAL;868;282;586;G;79.6;R.S. SAN CARLOS-BONGARA;;;;
20240410;10312;2019;AMAZONAS;BONGARA;YAMBRASBAMBA;SELVA;DISTRITAL;5802;2246;3556;F;;;;;;
20240410;10401;2019;AMAZONAS;CONDORCANQUI;NIEVA;SELVA;PROVINCIAL;21071;4403;16668;B;;;;;;
20240410;10402;2019;AMAZONAS;CONDORCANQUI;EL CENEPA;SELVA;DISTRITAL;12213;1142;11071;G;;;;;;
20240410;10403;2019;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;SELVA;DISTRITAL;17543;2380;15163;G;;;;;;
20240410;10501;2019;AMAZONAS;LUYA;LAMUD;SIERRA;PROVINCIAL;2381;2123;258;B;557.2;R.S. LUYA-CHILLAOS;;;;
20240410;10502;2019;AMAZONAS;LUYA;CAMPORREDONDO;SELVA;DISTRITAL;7422;4618;2804;F;;;;;;
20240410;10503;2019;AMAZONAS;LUYA;COCABAMBA;SELVA;DISTRITAL;2068;366;1702;G;;;;;;
20240410;10504;2019;AMAZONAS;LUYA;COLCAMAR;SIERRA;DISTRITAL;1975;1268;707;F;289.38;R.S. MAGDALENA-TILACANCHA;;;;
20240410;10505;2019;AMAZONAS;LUYA;CONILA;SELVA;DISTRITAL;1939;1102;837;F;311.07;R.S. LUYA-CHILLAOS;;;;
20240410;10506;2019;AMAZONAS;LUYA;INGUILPATA;SIERRA;DISTRITAL;502;342;160;F;78.05;R.S. LUYA-CHILLAOS;;;;
20240410;10507;2019;AMAZONAS;LUYA;LONGUITA;SELVA;DISTRITAL;892;216;676;G;60.97;R.S. MAGDALENA-TILACANCHA;;;;
20240410;10508;2019;AMAZONAS;LUYA;LONYA CHICO;SIERRA;DISTRITAL;876;352;524;F;80.33;R.S. LUYA-CHILLAOS;;;;
20240410;10509;2019;AMAZONAS;LUYA;LUYA;SIERRA;DISTRITAL;4139;2418;1721;F;551.83;R.S. LUYA-CHILLAOS;;;;
20240410;10510;2019;AMAZONAS;LUYA;LUYA VIEJO;SIERRA;DISTRITAL;407;407;0;E;91.44;R.S. LUYA-CHILLAOS;;;;
20240410;10511;2019;AMAZONAS;LUYA;MARIA;SELVA;DISTRITAL;785;391;394;F;110.37;R.S. MAGDALENA-TILACANCHA;;;;
20240410;10512;2019;AMAZONAS;LUYA;OCALLI;SELVA;DISTRITAL;3939;1637;2302;F;;;;;;
20240410;10513;2019;AMAZONAS;LUYA;OCUMAL;SELVA;DISTRITAL;3734;542;3192;G;;;;;;
20240410;10514;2019;AMAZONAS;LUYA;PISUQUIA;SIERRA;DISTRITAL;5125;400;4725;G;;;;;;
